Timestamp,Forecast_Power_Load
2018-08-05 03:00:00,4653.275747179985
2018-08-05 04:00:00,4563.118903517723
2018-08-05 05:00:00,4545.786032021046
2018-08-05 06:00:00,4598.3795388937
2018-08-05 07:00:00,4711.784614741802
2018-08-05 08:00:00,4873.067790031432
2018-08-05 09:00:00,5067.762143850326
2018-08-05 10:00:00,5281.550225019454
2018-08-05 11:00:00,5498.746528983115
2018-08-05 12:00:00,5691.413441777228
2018-08-05 13:00:00,5866.036044120788
2018-08-05 14:00:00,6014.661294698714
2018-08-05 15:00:00,6130.725182533263
2018-08-05 16:00:00,6209.086574554442
2018-08-05 17:00:00,6246.173272132873
2018-08-05 18:00:00,6240.27839064598
2018-08-05 19:00:00,6171.693257808684
2018-08-05 20:00:00,6049.2452630996695
2018-08-05 21:00:00,5879.414651870727
2018-08-05 22:00:00,5671.273995161056
2018-08-05 23:00:00,5438.614897966384
2018-08-06 00:00:00,5199.3977628946295
2018-08-06 01:00:00,4974.111320734023
2018-08-06 02:00:00,4783.123133659362
2018-08-06 03:00:00,4643.55957454443
2018-08-06 04:00:00,4566.646161675453
2018-08-06 05:00:00,4556.354651451111
2018-08-06 06:00:00,4609.666352570057
2018-08-06 07:00:00,4718.100244283676
2018-08-06 08:00:00,4869.8024238944045
2018-08-06 09:00:00,5051.529958367347
2018-08-06 10:00:00,5250.116213917731
2018-08-06 11:00:00,5453.318822979926
2018-08-06 12:00:00,5635.42856478691
2018-08-06 13:00:00,5797.864619612693
2018-08-06 14:00:00,5935.723214030265
2018-08-06 15:00:00,6042.923304915427
2018-08-06 16:00:00,6114.783261299132
2018-08-06 17:00:00,6148.169196367263
2018-08-06 18:00:00,6136.8194518089285
2018-08-06 19:00:00,6067.875221848487
2018-08-06 20:00:00,5950.94324338436
2018-08-06 21:00:00,5790.889460206031
2018-08-06 22:00:00,5596.647071003913
2018-08-06 23:00:00,5381.357039451598
2018-08-07 00:00:00,5161.72157716751
2018-08-07 01:00:00,4956.42752957344
2018-08-07 02:00:00,4783.749242603778
2018-08-07 03:00:00,4658.843032538891
2018-08-07 04:00:00,4591.504215598106
2018-08-07 05:00:00,4585.070759534836
2018-08-07 06:00:00,4636.689584374428
2018-08-07 07:00:00,4738.6451506614685
2018-08-07 08:00:00,4880.164686918258
2018-08-07 09:00:00,5049.142851352691
2018-08-07 10:00:00,5233.442872285842
2018-08-07 11:00:00,5421.672340154647
2018-08-07 12:00:00,5595.802161693572
2018-08-07 13:00:00,5747.549637317657
2018-08-07 14:00:00,5876.251752853393
2018-08-07 15:00:00,5976.210881352424
2018-08-07 16:00:00,6043.0921161174765
2018-08-07 17:00:00,6074.082553386687
2018-08-07 18:00:00,6057.142271041869
2018-08-07 19:00:00,5990.578321695327
2018-08-07 20:00:00,5879.533687233924
2018-08-07 21:00:00,5728.930487036704
2018-08-07 22:00:00,5547.440241098403
2018-08-07 23:00:00,5347.494820713996
2018-08-08 00:00:00,5144.6032395362845
2018-08-08 01:00:00,4955.869613528251
2018-08-08 02:00:00,4797.835449457168
2018-08-08 03:00:00,4684.113230407238
2018-08-08 04:00:00,4623.461157441139
2018-08-08 05:00:00,4618.851345896721
2018-08-08 06:00:00,4667.7058339715
2018-08-08 07:00:00,4763.0424936413765
2018-08-08 08:00:00,4895.04624056816
2018-08-08 09:00:00,5052.588761568069
2018-08-08 10:00:00,5224.40286886692
2018-08-08 11:00:00,5399.807805180549
2018-08-08 12:00:00,5567.284161448478
2018-08-08 13:00:00,5710.1972789764395
2018-08-08 14:00:00,5831.5189175605765
2018-08-08 15:00:00,5925.844416618346
2018-08-08 16:00:00,5989.0957127809515
2018-08-08 17:00:00,6018.403015613555
2018-08-08 18:00:00,5998.045550823211
2018-08-08 19:00:00,5934.298202872275
2018-08-08 20:00:00,5828.92730295658
2018-08-08 21:00:00,5686.807327866553
2018-08-08 22:00:00,5516.292227745055
2018-08-08 23:00:00,5329.138486862182
2018-08-09 00:00:00,5139.820350289344
2018-08-09 01:00:00,4964.143353462218
2018-08-09 02:00:00,4817.293464839458
2018-08-09 03:00:00,4711.730430185795
2018-08-09 04:00:00,4655.489207625389
2018-08-09 05:00:00,4651.354328691959
2018-08-09 06:00:00,4697.051606416702
2018-08-09 07:00:00,4786.243509888648
2018-08-09 08:00:00,4909.914425849914
2018-08-09 09:00:00,5057.737289905547
2018-08-09 10:00:00,5219.150095701217
2018-08-09 11:00:00,5384.049201250075
2018-08-09 12:00:00,5543.133919954299
2018-08-09 13:00:00,5681.0735778808585
2018-08-09 14:00:00,5796.572154402732
2018-08-09 15:00:00,5886.637552738189
2018-08-09 16:00:00,5947.382706522941
2018-08-09 17:00:00,5971.748690724372
2018-08-09 18:00:00,5951.89325082302
2018-08-09 19:00:00,5890.9359097480765
2018-08-09 20:00:00,5790.720649003982
2018-08-09 21:00:00,5656.042019605636
2018-08-09 22:00:00,5494.928437709807
2018-08-09 23:00:00,5318.524713635444
2018-08-10 00:00:00,5140.416949272155
2018-08-10 01:00:00,4975.3370863199225
2018-08-10 02:00:00,4837.3808601498595
2018-08-10 03:00:00,4738.10828268528
2018-08-10 04:00:00,4685.014101982117
2018-08-10 05:00:00,4680.7761870622635
2018-08-10 06:00:00,4723.402793288231
2018-08-10 07:00:00,4807.107266068458
2018-08-10 08:00:00,4923.545183777808
2018-08-10 09:00:00,5063.057615995406
2018-08-10 10:00:00,5215.672186732291
2018-08-10 11:00:00,5371.769644021987
2018-08-10 12:00:00,5522.436983942985
2018-08-10 13:00:00,5657.30604147911
2018-08-10 14:00:00,5768.0609805583945
2018-08-10 15:00:00,5854.768074154853
2018-08-10 16:00:00,5913.68887233734
2018-08-10 17:00:00,5934.388794898986
2018-08-10 18:00:00,5915.397321343421
2018-08-10 19:00:00,5857.225578427314
2018-08-10 20:00:00,5761.740444540977
2018-08-10 21:00:00,5633.619141936301
2018-08-10 22:00:00,5480.5725169181815
2018-08-10 23:00:00,5313.19827222824
2018-08-11 00:00:00,5144.3260592222205
2018-08-11 01:00:00,4987.803516268729
2018-08-11 02:00:00,4856.8553015589705
2018-08-11 03:00:00,4762.344920814037
2018-08-11 04:00:00,4711.371261954308
2018-08-11 05:00:00,4706.568391263485
2018-08-11 06:00:00,4746.211149275303
2018-08-11 07:00:00,4824.98845398426
2018-08-11 08:00:00,4935.1238971948615
2018-08-11 09:00:00,5067.517531156539
2018-08-11 10:00:00,5212.690613985061
2018-08-11 11:00:00,5361.429637908935
2018-08-11 12:00:00,5505.1461374759665
2018-08-11 13:00:00,5636.038247704505
2018-08-11 14:00:00,5744.0567955970755
2018-08-11 15:00:00,5828.144684553145
2018-08-11 16:00:00,5883.966723442077
2018-08-11 17:00:00,5903.0662816762915
2018-08-11 18:00:00,5885.08227109909
2018-08-11 19:00:00,5829.570406794547
2018-08-11 20:00:00,5738.39429616928
2018-08-11 21:00:00,5616.101175427436
2018-08-11 22:00:00,5470.099538207053
2018-08-11 23:00:00,5310.495586395263
2018-08-12 00:00:00,5149.463210225104
2018-08-12 01:00:00,5000.103410482406
2018-08-12 02:00:00,4874.919095695018
2018-08-12 03:00:00,4784.2064692378035
2018-08-12 04:00:00,4734.758582055569
2018-08-12 05:00:00,4729.194141030312
2018-08-12 06:00:00,4766.031390547752
2018-08-12 07:00:00,4840.374805748462
2018-08-12 08:00:00,4944.936990499496
2018-08-12 09:00:00,5071.101960420608
2018-08-12 10:00:00,5209.81655704975
2018-08-12 11:00:00,5352.218690037726
2018-08-12 12:00:00,5490.00318956375
2018-08-12 13:00:00,5615.600572705268
2018-08-12 14:00:00,5722.254693746566
2018-08-12 15:00:00,5804.082332968711
2018-08-12 16:00:00,5856.189387679099
2018-08-12 17:00:00,5874.872962117194
2018-08-12 18:00:00,5857.90722298622
2018-08-12 19:00:00,5804.909322977065
2018-08-12 20:00:00,5717.729643344878
2018-08-12 21:00:00,5600.7794611454
2018-08-12 22:00:00,5461.17928123474
2018-08-12 23:00:00,5308.584478616714
2018-08-13 00:00:00,5154.578602075576
2018-08-13 01:00:00,5011.597220540046
2018-08-13 02:00:00,4891.5070362091055
2018-08-13 03:00:00,4804.112111628055
2018-08-13 04:00:00,4755.93855702877
2018-08-13 05:00:00,4749.597612917423
2018-08-13 06:00:00,4783.826537370681
2018-08-13 07:00:00,4854.101204395293
2018-08-13 08:00:00,4953.574094057082
2018-08-13 09:00:00,5074.065044999122
2018-08-13 10:00:00,5206.909363627433
2018-08-13 11:00:00,5343.566511511802
2018-08-13 12:00:00,5475.994135260581
2018-08-13 13:00:00,5596.838921308517
2018-08-13 14:00:00,5699.53316104412
2018-08-13 15:00:00,5778.369983434676
2018-08-13 16:00:00,5828.623812556266
2018-08-13 17:00:00,5846.741506814956
2018-08-13 18:00:00,5830.619965910911
2018-08-13 19:00:00,5779.948161959647
2018-08-13 20:00:00,5696.563534498214
2018-08-13 21:00:00,5584.748227834701
2018-08-13 22:00:00,5451.344144344329
2018-08-13 23:00:00,5305.573467016219
2018-08-14 00:00:00,5158.449597954749
2018-08-14 01:00:00,5021.767419934272
2018-08-14 02:00:00,4906.775988101958
2018-08-14 03:00:00,4822.790850698947
2018-08-14 04:00:00,4776.062928676604
2018-08-14 05:00:00,4769.171606004238
2018-08-14 06:00:00,4801.043146729468
2018-08-14 07:00:00,4867.495029330253
2018-08-14 08:00:00,4962.09614431858
2018-08-14 09:00:00,5077.087718367576
2018-08-14 10:00:00,5204.188474059104
2018-08-14 11:00:00,5335.182838082313
2018-08-14 12:00:00,5462.296677708625
2018-08-14 13:00:00,5578.400386214255
2018-08-14 14:00:00,5677.1210918426505
2018-08-14 15:00:00,5752.931685447692
2018-08-14 16:00:00,5801.274691224097
2018-08-14 17:00:00,5818.748997211455
2018-08-14 18:00:00,5803.375516057014
2018-08-14 19:00:00,5754.914043784141
2018-08-14 20:00:00,5675.190784811973
2018-08-14 21:00:00,5568.3603150844565
2018-08-14 22:00:00,5440.996031880378
2018-08-14 23:00:00,5301.900578975677
2018-08-15 00:00:00,5161.5372643470755
2018-08-15 01:00:00,5031.0810482501975
2018-08-15 02:00:00,4921.179835915565
2018-08-15 03:00:00,4840.6682698726645
2018-08-15 04:00:00,4795.5164642333975
2018-08-15 05:00:00,4788.25587594509
2018-08-15 06:00:00,4817.974824964999
2018-08-15 07:00:00,4880.808786273002
2018-08-15 08:00:00,4970.7211594581595
2018-08-15 09:00:00,5080.3632529973975
2018-08-15 10:00:00,5201.830521464347
2018-08-15 11:00:00,5327.234205484389
2018-08-15 12:00:00,5449.071663975715
2018-08-15 13:00:00,5560.443965673446
2018-08-15 14:00:00,5655.179333209991
2018-08-15 15:00:00,5727.933690309524
2018-08-15 16:00:00,5774.318941235541
2018-08-15 17:00:00,5791.088136911391
2018-08-15 18:00:00,5776.383927464484
2018-08-15 19:00:00,5730.035510659217
2018-08-15 20:00:00,5653.856575846671
2018-08-15 21:00:00,5551.877259373664
2018-08-15 22:00:00,5430.408995389937
2018-08-15 23:00:00,5297.845696926116
2018-08-16 00:00:00,5164.120061516761
2018-08-16 01:00:00,5039.804903984069
2018-08-16 02:00:00,4934.966178894042
2018-08-16 03:00:00,4857.966013848781
2018-08-16 04:00:00,4814.491085112094
2018-08-16 05:00:00,4807.009563207625
2018-08-16 06:00:00,4834.753051400184
2018-08-16 07:00:00,4894.149422168731
2018-08-16 08:00:00,4979.540300369262
2018-08-16 09:00:00,5083.972143530845
2018-08-16 10:00:00,5199.913298368453
2018-08-16 11:00:00,5319.7994017601
2018-08-16 12:00:00,5436.405277371406
2018-08-16 13:00:00,5543.066082596778
2018-08-16 14:00:00,5633.815827608108
2018-08-16 15:00:00,5703.49745106697
2018-08-16 16:00:00,5747.893801689147
2018-08-16 17:00:00,5763.910244464873
2018-08-16 18:00:00,5749.810455918311
2018-08-16 19:00:00,5705.489480137824
2018-08-16 20:00:00,5632.748349189757
2018-08-16 21:00:00,5535.4921909570685
2018-08-16 22:00:00,5419.776733994483
2018-08-16 23:00:00,5293.598395705222
2018-08-17 00:00:00,5166.374907016753
2018-08-17 01:00:00,5048.099976420402
2018-08-17 02:00:00,4948.272113919257
2018-08-17 03:00:00,4874.794584989547
2018-08-17 04:00:00,4833.069063663482
2018-08-17 05:00:00,4825.490692198276
2018-08-17 06:00:00,4851.414162397384
2018-08-17 07:00:00,4907.541113853454
2018-08-17 08:00:00,4988.570206403731
2018-08-17 09:00:00,5087.932024836539
2018-08-17 10:00:00,5198.458563923835
2018-08-17 11:00:00,5312.911136746406
2018-08-17 12:00:00,5424.342458367347
2018-08-17 13:00:00,5526.326467990874
2018-08-17 14:00:00,5613.106945395469
2018-08-17 15:00:00,5679.714981913566
2018-08-17 16:00:00,5722.10593509674
2018-08-17 17:00:00,5737.3367729187
2018-08-17 18:00:00,5723.78750514984
2018-08-17 19:00:00,5681.417884469031
2018-08-17 20:00:00,5612.011876940726
2018-08-17 21:00:00,5519.351593017577
2018-08-17 22:00:00,5409.240042209624
2018-08-17 23:00:00,5289.289656877517
2018-08-18 00:00:00,5168.419556260108
2018-08-18 01:00:00,5056.062546253203
2018-08-18 02:00:00,4961.171735882758
2018-08-18 03:00:00,4891.202265858649
2018-08-18 04:00:00,4851.274576723575
2018-08-18 05:00:00,4843.701822817325
2018-08-18 06:00:00,4867.945571780204
2018-08-18 07:00:00,4920.961248874663
2018-08-18 08:00:00,4997.7867007255545
2018-08-18 09:00:00,5092.2217066287985
2018-08-18 10:00:00,5197.456362962722
2018-08-18 11:00:00,5306.572396993636
2018-08-18 12:00:00,5412.902406215667
2018-08-18 13:00:00,5510.261813759803
2018-08-18 14:00:00,5593.105448961257
2018-08-18 15:00:00,5656.655826807021
2018-08-18 16:00:00,5697.04010260105
2018-08-18 17:00:00,5711.46400296688
2018-08-18 18:00:00,5698.42187988758
2018-08-18 19:00:00,5657.933074831962
2018-08-18 20:00:00,5591.762639045714
2018-08-18 21:00:00,5503.568527817725
2018-08-18 22:00:00,5398.9064358472815
2018-08-18 23:00:00,5285.0153344869605
2018-08-19 00:00:00,5170.332655072211
2018-08-19 01:00:00,5063.752771139144
2018-08-19 02:00:00,4973.70273220539
2018-08-19 03:00:00,4907.204060316085
2018-08-19 04:00:00,4869.101508975028
2018-08-19 05:00:00,4861.618493795394
2018-08-19 06:00:00,4884.310018777846
2018-08-19 07:00:00,4934.3654556274405
2018-08-19 08:00:00,5007.145269513129
2018-08-19 09:00:00,5096.803501486777
2018-08-19 10:00:00,5196.878109931945
2018-08-19 11:00:00,5300.768960833549
2018-08-19 12:00:00,5402.087538599967
2018-08-19 13:00:00,5494.89060807228
2018-08-19 14:00:00,5573.848172426223
2018-08-19 15:00:00,5634.3727481365195
2018-08-19 16:00:00,5672.763288259505
2018-08-19 17:00:00,5686.370864868163
2018-08-19 18:00:00,5673.800758957862
2018-08-19 19:00:00,5635.127492070197
2018-08-19 20:00:00,5572.092791914939
2018-08-19 21:00:00,5488.231596350669
2018-08-19 22:00:00,5388.857262849807
2018-08-19 23:00:00,5280.845399141311
2018-08-20 00:00:00,5172.1703790426245
2018-08-20 01:00:00,5071.208196282386
2018-08-20 02:00:00,4985.883164405822
2018-08-20 03:00:00,4922.798119544982
2018-08-20 04:00:00,4886.527319073676
2018-08-20 05:00:00,4879.202164411544
2018-08-20 06:00:00,4900.457727551459
2018-08-20 07:00:00,4947.699407339095
2018-08-20 08:00:00,5016.591017127036
2018-08-20 09:00:00,5101.628060221671
2018-08-20 10:00:00,5196.686401844024
2018-08-20 11:00:00,5295.477646946906
2018-08-20 12:00:00,5391.889180302619
2018-08-20 13:00:00,5480.222806096076
2018-08-20 14:00:00,5555.360145926475
2018-08-20 15:00:00,5612.9057087898245
2018-08-20 16:00:00,5649.327543377875
2018-08-20 17:00:00,5662.1200761795035
2018-08-20 18:00:00,5649.993544101714
2018-08-20 19:00:00,5613.073240041732
2018-08-20 20:00:00,5553.075008273124
2018-08-20 21:00:00,5473.410342574119
2018-08-20 22:00:00,5379.154245257377
2018-08-20 23:00:00,5276.831048846244
2018-08-21 00:00:00,5173.970131158828
2018-08-21 01:00:00,5078.452287435531
2018-08-21 02:00:00,4997.718721151351
2018-08-21 03:00:00,4937.972497344016
2018-08-21 04:00:00,4903.524772524833
2018-08-21 05:00:00,4896.4122318029395
2018-08-21 06:00:00,4916.336931228637
2018-08-21 07:00:00,4960.905648469924
2018-08-21 08:00:00,5026.068194627761
2018-08-21 09:00:00,5106.645464777946
2018-08-21 10:00:00,5196.839995861053
2018-08-21 11:00:00,5290.6688742637625
2018-08-21 12:00:00,5382.294105172156
2018-08-21 13:00:00,5466.257412314414
2018-08-21 14:00:00,5537.655306696891
2018-08-21 15:00:00,5592.281729936599
2018-08-21 16:00:00,5626.771550893783
2018-08-21 17:00:00,5638.757999539374
2018-08-21 18:00:00,5627.052855491637
2018-08-21 19:00:00,5591.8262099027625
2018-08-21 20:00:00,5534.7651792764655
2018-08-21 21:00:00,5459.155822277068
2018-08-21 22:00:00,5369.84232354164
2018-08-21 23:00:00,5273.009259939193
2018-08-22 00:00:00,5175.7582215070715
2018-08-22 01:00:00,5085.497701883315
2018-08-22 02:00:00,5009.208549141883
2018-08-22 03:00:00,4952.711123228072
2018-08-22 04:00:00,4920.063434958457
2018-08-22 05:00:00,4913.204751014709
2018-08-22 06:00:00,4931.895862936973
2018-08-22 07:00:00,4973.927861213683
2018-08-22 08:00:00,5035.520341992377
2018-08-22 09:00:00,5111.802952766418
2018-08-22 10:00:00,5197.294662594794
2018-08-22 11:00:00,5286.310359597205
2018-08-22 12:00:00,5373.280980706214
2018-08-22 13:00:00,5452.988311409949
2018-08-22 14:00:00,5520.740338921546
2018-08-22 15:00:00,5572.5188730955115
2018-08-22 16:00:00,5605.122474193572
2018-08-22 17:00:00,5616.320046901702
2018-08-22 18:00:00,5605.017376065253
2018-08-22 19:00:00,5571.426933407783
2018-08-22 20:00:00,5517.201987862586
2018-08-22 21:00:00,5445.504869580268
2018-08-22 22:00:00,5360.953496456145
2018-08-22 23:00:00,5269.404635906219
2018-08-23 00:00:00,5177.5512894392
2018-08-23 01:00:00,5092.351408243178
2018-08-23 02:00:00,5020.348808526992
2018-08-23 03:00:00,4966.99878001213
2018-08-23 04:00:00,4936.116000771522
2018-08-23 05:00:00,4929.542603492736
2018-08-23 06:00:00,4947.089297771453
2018-08-23 07:00:00,4986.716269731521
2018-08-23 08:00:00,5044.895976781844
2018-08-23 09:00:00,5117.053308248519
2018-08-23 10:00:00,5198.009728074073
2018-08-23 11:00:00,5282.369819760322
2018-08-23 12:00:00,5364.829327702521
2018-08-23 13:00:00,5440.404837131499
2018-08-23 14:00:00,5504.614815950393
2018-08-23 15:00:00,5553.626524567603
2018-08-23 16:00:00,5584.397663712501
2018-08-23 17:00:00,5594.8282618522635
2018-08-23 18:00:00,5583.914126992225
2018-08-23 19:00:00,5551.9030005931845
2018-08-23 20:00:00,5500.412881851195
2018-08-23 21:00:00,5432.482372403144
2018-08-23 22:00:00,5352.508812069892
2018-08-23 23:00:00,5266.033531665801
2018-08-24 00:00:00,5179.3591479063025
2018-08-24 01:00:00,5099.016108632087
2018-08-24 02:00:00,5031.133241772651
2018-08-24 03:00:00,4980.820392727851
2018-08-24 04:00:00,4951.657297611236
2018-08-24 05:00:00,4945.392083883285
2018-08-24 06:00:00,4961.87528181076
2018-08-24 07:00:00,4999.224226951598
2018-08-24 08:00:00,5054.1475986242285
2018-08-24 09:00:00,5122.350168585776
2018-08-24 10:00:00,5198.9436650276175
2018-08-24 11:00:00,5278.813691616057
2018-08-24 12:00:00,5356.912693858146
2018-08-24 13:00:00,5428.490492343902
2018-08-24 14:00:00,5489.271484732627
2018-08-24 15:00:00,5535.604684352874
2018-08-24 16:00:00,5564.60423028469
2018-08-24 17:00:00,5574.294732809066
2018-08-24 18:00:00,5563.757756590842
2018-08-24 19:00:00,5533.271335244178
2018-08-24 20:00:00,5484.414073944091
2018-08-24 21:00:00,5420.102694630622
2018-08-24 22:00:00,5344.520216584205
2018-08-24 23:00:00,5262.904906868934
2018-08-25 00:00:00,5181.188196659087
2018-08-25 01:00:00,5105.4935096502295
2018-08-25 02:00:00,5041.558577895164
2018-08-25 03:00:00,4994.164726257323
2018-08-25 04:00:00,4966.669690608977
2018-08-25 05:00:00,4960.726171016692
2018-08-25 06:00:00,4976.220678567885
2018-08-25 07:00:00,5011.413761019706
2018-08-25 08:00:00,5063.2349601984015
2018-08-25 09:00:00,5127.653570890426
2018-08-25 10:00:00,5200.059923768043
2018-08-25 11:00:00,5275.6096919775
2018-08-25 12:00:00,5349.5066179037085
2018-08-25 13:00:00,5417.227499961852
2018-08-25 14:00:00,5474.699963450431
2018-08-25 15:00:00,5518.449228167533
2018-08-25 16:00:00,5545.742458343505
2018-08-25 17:00:00,5554.723157405852
2018-08-25 18:00:00,5544.553100228309
2018-08-25 19:00:00,5515.536346077918
2018-08-25 20:00:00,5469.210541725158
2018-08-25 21:00:00,5408.370813846587
2018-08-25 22:00:00,5336.991549849509
2018-08-25 23:00:00,5260.02189028263
2018-08-26 00:00:00,5183.038862347602
2018-08-26 01:00:00,5111.782189130782
2018-08-26 02:00:00,5051.619839310645
2018-08-26 03:00:00,5007.0228209495535
2018-08-26 04:00:00,4981.136967062949
2018-08-26 05:00:00,4975.523674607276
2018-08-26 06:00:00,4990.097755789756
2018-08-26 07:00:00,5023.2514510154715
2018-08-26 08:00:00,5072.1215118169775
2018-08-26 09:00:00,5132.926681041717
2018-08-26 10:00:00,5201.32295012474
2018-08-26 11:00:00,5272.725822091102
2018-08-26 12:00:00,5342.5836520195
2018-08-26 13:00:00,5406.594243049621
2018-08-26 14:00:00,5460.882332801818
2018-08-26 15:00:00,5502.147498726844
2018-08-26 16:00:00,5527.802961587905
2018-08-26 17:00:00,5536.106993675231
2018-08-26 18:00:00,5526.295749187469
2018-08-26 19:00:00,5498.694904327392
2018-08-26 20:00:00,5454.799440860747
2018-08-26 21:00:00,5397.282747983932
2018-08-26 22:00:00,5329.920109748839
2018-08-26 23:00:00,5257.381353139876
2018-08-27 00:00:00,5184.90901172161
2018-08-27 01:00:00,5117.879871606826
2018-08-27 02:00:00,5061.312759518622
2018-08-27 03:00:00,5019.387281537055
2018-08-27 04:00:00,4995.0477496385565
2018-08-27 05:00:00,4989.7673864364615
2018-08-27 06:00:00,5003.4834743738165
2018-08-27 07:00:00,5034.710417985915
2018-08-27 08:00:00,5080.776819109916
2018-08-27 09:00:00,5138.137784719466
2018-08-27 10:00:00,5202.701171994208
2018-08-27 11:00:00,5270.133211970328
2018-08-27 12:00:00,5336.117201685905
2018-08-27 13:00:00,5396.566829204558
2018-08-27 14:00:00,5447.799535751342
2018-08-27 15:00:00,5486.683141112327
2018-08-27 16:00:00,5510.771376132964
2018-08-27 17:00:00,5518.43386876583
2018-08-27 18:00:00,5508.973757266997
2018-08-27 19:00:00,5482.736201524734
2018-08-27 20:00:00,5441.168825149535
2018-08-27 21:00:00,5386.829252958297
2018-08-27 22:00:00,5323.296652197837
2018-08-27 23:00:00,5254.977322340011
2018-08-28 00:00:00,5186.7949471473685
2018-08-28 01:00:00,5123.783997178077
2018-08-28 02:00:00,5070.636485219001
2018-08-28 03:00:00,5031.255263686179
2018-08-28 04:00:00,5008.397060751914
2018-08-28 05:00:00,5003.447635769843
2018-08-28 06:00:00,5016.363612651824
2018-08-28 07:00:00,5045.770893812179
2018-08-28 08:00:00,5089.17713189125
2018-08-28 09:00:00,5143.259860754012
2018-08-28 10:00:00,5204.166288256644
2018-08-28 11:00:00,5267.803276062011
2018-08-28 12:00:00,5330.0806723833075
2018-08-28 13:00:00,5387.121508240699
2018-08-28 14:00:00,5435.428959846496
2018-08-28 15:00:00,5472.034822821616
2018-08-28 16:00:00,5494.628929376601
2018-08-28 17:00:00,5501.684725642203
2018-08-28 18:00:00,5492.569916248321
2018-08-28 19:00:00,5467.642176151275
2018-08-28 20:00:00,5428.303477406501
2018-08-28 21:00:00,5376.995253801345
2018-08-28 22:00:00,5317.110084295272
2018-08-28 23:00:00,5252.801407098769
2018-08-29 00:00:00,5188.691691040992
2018-08-29 01:00:00,5129.493854761123
2018-08-29 02:00:00,5079.59101641178
2018-08-29 03:00:00,5042.6289006471625
2018-08-29 04:00:00,5021.183762669562
2018-08-29 05:00:00,5016.559445023536
2018-08-29 06:00:00,5028.728499889373
2018-08-29 07:00:00,5056.417803525924
2018-08-29 08:00:00,5097.303108692168
2018-08-29 09:00:00,5148.270012259482
2018-08-29 10:00:00,5205.693979859351
2018-08-29 11:00:00,5265.710130929946
2018-08-29 12:00:00,5324.448180675506
2018-08-29 13:00:00,5378.231401205062
2018-08-29 14:00:00,5423.745290517806
2018-08-29 15:00:00,5458.178367018699
2018-08-29 16:00:00,5479.351728916167
2018-08-29 17:00:00,5485.836098551749
2018-08-29 18:00:00,5477.05976486206
2018-08-29 19:00:00,5453.3903579711905
2018-08-29 20:00:00,5416.181780695914
2018-08-29 21:00:00,5367.762688994407
2018-08-29 22:00:00,5311.3450466394415
2018-08-29 23:00:00,5250.8429411649695
2018-08-30 00:00:00,5190.5934125185
2018-08-30 01:00:00,5135.007026672362
2018-08-30 02:00:00,5088.178201913833
2018-08-30 03:00:00,5053.509472370147
2018-08-30 04:00:00,5033.409277558326
2018-08-30 05:00:00,5029.1025297641745
2018-08-30 06:00:00,5040.573016285895
2018-08-30 07:00:00,5066.64176082611
2018-08-30 08:00:00,5105.140385627746
2018-08-30 09:00:00,5153.149893283843
2018-08-30 10:00:00,5207.262203216552
2018-08-30 11:00:00,5263.830310821532
2018-08-30 12:00:00,5319.194127559661
2018-08-30 13:00:00,5369.871620178222
